"serie" , "linear.f0" , "linear.f0.se" , "linear.f0.p" , "linear.C0" , "linear.AIC" , "linear.AICc" , "linear.RSE" , "linear.r" , "linear.diagnostics" , "robust.linear.f0" , "robust.linear.f0.se" , "robust.linear.f0.p" , "robust.linear.C0" , "robust.linear.weights" , "robust.linear.diagnostics" , "HMR.f0" , "HMR.f0.se" , "HMR.f0.p" , "HMR.kappa" , "HMR.phi" , "HMR.AIC" , "HMR.AICc" , "HMR.RSE" , "HMR.diagnostics" , "kappa.max" , "flux" , "flux.se" , "flux.p" , "method"
"ID433" , 0.0461106783177151 , 0.0145639131018512 , 0.00391811841807769 , 1.38915564945016 , -164.552954508304 , -163.552954508304 , 0.0119446354168576 , 0.527505093253879 , "" , 0.0416901481581885 , 0.0131120873606241 , 0.00461814793216028 , 1.39188094390277 , "0.68|1|1|0.49|1|0.57|1|1|1|0.93|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.48|1|1|1" , "" , 0.212728610420408 , 0.162273771119354 , 0.201798145990493 , 22.4392473596294 , 1.40940023890903 , -166.354487516829 , -164.615357082046 , 0.0113817147351213 , "" , 0.121942305361981 , 0.0416901481581885 , 0.0131120873606241 , 0.00461814793216028 , "robust linear"
"ID434" , 0.0323179756045727 , 0.0191696811653177 , 0.104259898804632 , 1.1978567279108 , -144.475018282648 , -143.431540021778 , 0.0154981839679644 , 0.319504726033284 , "" , 0.0470975663074465 , 0.0176742074007965 , 0.0155967364004061 , 1.19520756283124 , "1|1|1|1|1|1|1|1|1|1|1|1|0.86|1|1|0.71|1|0.77|1|1|1|1|1|1|1|0.46|0.45" , "" , 0.232298103172646 , 0.251530662866933 , 0.36491953570909 , 26.7729193681395 , 1.21276651679977 , -146.466081365439 , -144.647899547257 , 0.0146908562341147 , "" , 0.0854667203700579 , 0.0470975663074465 , 0.0176742074007965 , 0.0155967364004061 , "robust linear"
"ID441" , 0.0685036795570205 , 0.0159457512991547 , 0.000215271674698343 , 1.23543437922159 , -159.143609051525 , -158.143609051525 , 0.013155997168175 , 0.6443230536151 , "" , 0.0680137332298287 , 0.0173378760964322 , 0.00055572387157628 , 1.23546177229018 , "1|1|1|1|1|1|1|1|1|1|1|1|0.93|1|1|1|1|1|0.81|1|1|1|1|1|1|1|1|0.97" , "" , 0.113822316023668 , 0.0901595337535686 , 0.218435142599382 , 6.49721356877953 , 1.28763305238469 , -157.747820064505 , -156.008689629722 , 0.0132725578921619 , "" , 0.181161867830345 , 0.0680137332298287 , 0.0173378760964322 , 0.00055572387157628 , "robust linear"
"ID442" , 4.10087207598586 , 0.0580599971565721 , 2.64098966604005e-30 , 2.34851135769794 , -84.5870652853007 , -83.5435870244311 , 0.0469817402226696 , 0.997503778756926 , "" , 4.07191205822523 , 0.0557640155889118 , 1.73599861995893e-30 , 2.3533549595829 , "1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.79|1|1|1|1|1|1|1|0.48|0.69|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "singular gradient" , 10.844988908961 , 4.07191205822523 , 0.0557640155889118 , 1.73599861995893e-30 , "robust linear"
"ID443" , 0.207793948071406 , 0.0203177218614651 , 1.32514728716809e-10 , 1.46326379057784 , -145.416708301925 , -144.416708301925 , 0.0168104537639679 , 0.894937423739368 , "" , 0.208672267049548 , 0.0212877067744867 , 2.46225005298373e-10 , 1.46337037643518 , "1|1|1|1|1|0.94|1|1|1|1|0.76|0.81|1|1|0.65|1|1|1|1|1|1|1|1|1|1|1|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "singular gradient" , 0.549522886943958 , 0.208672267049548 , 0.0212877067744867 , 2.46225005298373e-10 , "robust linear"
"ID444" , 0.0379230449176937 , 0.0230493373090184 , 0.111945863757311 , 1.46893456989681 , -136.97635012897 , -135.97635012897 , 0.0195450414972749 , 0.307079477489466 , "" , 0.0384794041645882 , 0.0236990832763435 , 0.120805000291088 , 1.46862404195557 , "0.88|0.61|1|1|0.77|0.79|0.52|1|1|1|1|0.66|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "Missing value or an infinity produced when evaluating the model" , 0.100289644228306 , 0.0384794041645882 , 0.0236990832763435 , 0.120805000291088 , "robust linear"
"ID451" , 0.0589116676273082 , 0.013656758893004 , 0.000192123343321771 , 1.23292404822787 , -172.07770281044 , -171.11770281044 , 0.0116375973398983 , 0.638751009569845 , "" , 0.0646567462077297 , 0.01474573471774 , 0.000128365373439587 , 1.23071010409328 , "1|1|1|1|0.62|1|0.54|0.74|0.61|1|0.7|1|0.6|0.51|1|1|1|1|0.95|1|1|1|1|1|1|1|1|0.83|1" , "" , 0.147144273925655 , 0.103582647367955 , 0.167329856735896 , 12.3630174943048 , 1.26472489418053 , -171.489933737177 , -169.823267070511 , 0.0115740134103036 , "" , 0.155795247983433 , 0.0646567462077297 , 0.01474573471774 , 0.000128365373439587 , "robust linear"
"ID452" , 0.0166301913407521 , 0.0133399286129166 , 0.224081245403854 , 1.36774538821517 , -164.482104809925 , -163.438626549055 , 0.010699759358412 , 0.24192330004084 , "" , 0.00833519525333008 , 0.0121942438467823 , 0.503994687731253 , 1.36949730189633 , "1|1|1|1|0.75|1|0.44|1|1|1|1|1|0.75|0.84|1|1|1|1|1|1|0.38|0.67|1|1|1|1|0.5" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "singular gradient" , 0.04397948468095 , 0.00833519525333008 , 0.0121942438467823 , 0.503994687731253 , "robust linear"
"ID453" , 0.00992637607962291 , 0.0136967068650695 , 0.474853557181778 , 1.55017280334577 , -171.829697510201 , -170.869697510201 , 0.0116874657058452 , 0.138136704069804 , "" , 0.0110796987084815 , 0.0142172735534343 , 0.441862876807222 , 1.5499898497293 , "1|1|1|1|1|0.93|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.79|1|1|1|1|1|1|1|1" , "" , 0.757394690259748 , 1.75246678202241 , 0.669168321953889 , 172.521442007176 , 1.55355658705036 , -170.919065040713 , -169.252398374046 , 0.0116884938412003 , "" , 0.0262508648148471 , 0.0110796987084815 , 0.0142172735534343 , 0.441862876807222 , "robust linear"
"ID454" , -0.0450136785521409 , 0.0209908862914147 , 0.0415169396648652 , 1.40260598618128 , -143.977668878245 , -142.977668878245 , 0.0172480324019103 , -0.38767055323581 , "" , -0.0441518568825916 , 0.0196550573343665 , 0.0328993193545746 , 1.40293676316717 , "1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.54|1|1|1|1|1|0.8|1|1|1" , "" , -0.0588176027370803 , 0.100636023328148 , 0.564149326720018 , 3.3656977398492 , 1.34817932131809 , -142.013209805755 , -140.274079370973 , 0.0175784508872587 , "" , -0.11904122723266 , -0.0441518568825916 , 0.0196550573343665 , 0.0328993193545746 , "robust linear"
"ID461" , -0.0970489469324587 , 0.0117067035127606 , 6.73092570368667e-09 , 1.19404811243416 , -180.835580167567 , -179.875580167567 , 0.0100065824498533 , -0.847313952243025 , "" , -0.0965143133489603 , 0.0117508242596879 , 7.78190067144664e-09 , 1.19396069522422 , "1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.81|1|0.75|1|1|1|1|1|1" , "" , -0.175001209177448 , 0.0683119610187135 , 0.0165583604632121 , 7.54113203129626 , 1.12618033659372 , -181.2729831382 , -179.606316471533 , 0.00977755151412862 , "" , -0.256651447206101 , -0.0965143133489603 , 0.0117508242596879 , 7.78190067144664e-09 , "robust linear"
"ID462" , 6.8937207728818 , 0.066340128056894 , 1.37476137313197e-35 , 3.4283439470495 , -77.85416726551 , -76.85416726551 , 0.0561751724438062 , 0.998798274759327 , "" , 6.90370899698321 , 0.070872636869697 , 1.37213472375772e-34 , 3.42272723483856 , "0.71|0.79|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.83|0.88" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "singular gradient" , 18.2308357681223 , 6.90370899698321 , 0.070872636869697 , 1.37213472375772e-34 , "robust linear"
"ID463" , 0.0604198379390718 , 0.0188214118899842 , 0.003411506700664 , 1.68458690452812 , -153.668491872889 , -152.708491872889 , 0.0159848467519889 , 0.525584933336534 , "" , 0.0635072332659991 , 0.0210474398770436 , 0.00547122159691806 , 1.68292752897274 , "0.76|1|1|1|0.87|1|1|1|0.62|1|1|1|1|1|1|0.83|1|1|0.78|1|0.93|1|1|1|1|1|1|1|1" , "" , 0.0705225951896463 , 0.0834147819601823 , 0.405576038409735 , 1.8898933537843 , 1.80230080099565 , -151.69265676185 , -150.025990095184 , 0.0162825620692326 , "" , 0.159783689954027 , 0.0635072332659991 , 0.0210474398770436 , 0.00547122159691806 , "robust linear"
"ID464" , -0.113908080387172 , 0.0179990025476057 , 1.06062897162898e-06 , 1.39231450121117 , -152.120896957058 , -151.120896957058 , 0.0149137452273726 , -0.778693863496464 , "" , -0.118629778195125 , 0.0165705101161928 , 1.77286305248402e-07 , 1.39313872309751 , "1|1|1|1|1|1|1|1|1|1|1|0.9|1|0.71|1|1|0.78|1|1|1|1|0.64|0.47|1|1|0.39|0.6|1" , "" , -0.170761779582392 , 0.0940995794956783 , 0.0815891847421712 , 5.10194256017455 , 1.29043234912496 , -150.964131202917 , -149.225000768135 , 0.0149817963638403 , "" , -0.301236382298744 , -0.118629778195125 , 0.0165705101161928 , 1.77286305248402e-07 , "robust linear"
